id,file,type,deleted,score,createdAt,updatedAt,UserId
733,database-943401-1578721163090.xlsx,database,t,1,2020-01-11 11:09:23.125+05:30,2020-01-21 20:34:10.59+05:30,1177
734,database-590058-1578721175521.xlsx,database,t,1,2020-01-11 11:09:35.556+05:30,2020-01-21 20:34:10.59+05:30,1177
735,database-321057-1578721187528.xlsx,database,t,1,2020-01-11 11:09:47.591+05:30,2020-01-21 20:34:10.59+05:30,1177
736,database-102553-1578721199728.xlsx,database,t,1,2020-01-11 11:09:59.773+05:30,2020-01-21 20:34:10.59+05:30,1177
161,image-227000-1576912401874.jpg,image,t,1,2019-12-21 12:43:22.139+05:30,2020-01-23 21:58:40.96+05:30,233
162,image-97193-1576912435686.jpg,image,t,1,2019-12-21 12:43:55.705+05:30,2020-01-23 21:58:40.96+05:30,233
164,image-64047-1576912462353.jpg,image,t,1,2019-12-21 12:44:22.369+05:30,2020-01-23 21:58:40.96+05:30,233
165,image-391934-1576912482631.jpg,image,t,1,2019-12-21 12:44:42.649+05:30,2020-01-23 21:58:40.96+05:30,233
167,image-711727-1576912506069.jpg,image,t,1,2019-12-21 12:45:06.086+05:30,2020-01-23 21:58:40.96+05:30,233
168,image-888421-1576912519446.jpg,image,t,1,2019-12-21 12:45:19.702+05:30,2020-01-23 21:58:40.96+05:30,233
169,image-779272-1576912533379.jpg,image,t,1,2019-12-21 12:45:33.395+05:30,2020-01-23 21:58:40.96+05:30,233
170,image-36766-1576912551927.jpg,image,t,1,2019-12-21 12:45:51.972+05:30,2020-01-23 21:58:40.96+05:30,233
171,image-857108-1576912553759.jpg,image,t,1,2019-12-21 12:45:53.771+05:30,2020-01-23 21:58:40.96+05:30,233
172,image-993702-1576912587911.jpg,image,t,1,2019-12-21 12:46:27.925+05:30,2020-01-23 21:58:40.96+05:30,233
410,image-752039-1578222461453.png,image,t,1,2020-01-05 16:37:41.47+05:30,2020-01-28 22:15:21.957+05:30,669
538,image-903024-1578493628318.png,image,t,1,2020-01-08 19:57:08.325+05:30,2020-01-28 22:15:21.957+05:30,998
403,image-428949-1578212641785.jpg,image,t,1,2020-01-05 13:54:01.793+05:30,2020-01-28 22:15:21.957+05:30,632
404,image-500512-1578222089600.png,image,t,1,2020-01-05 16:31:29.629+05:30,2020-01-28 22:15:21.957+05:30,669
405,image-976460-1578222292227.png,image,t,1,2020-01-05 16:34:52.245+05:30,2020-01-28 22:15:21.957+05:30,669
406,image-422097-1578222346604.png,image,t,1,2020-01-05 16:35:46.624+05:30,2020-01-28 22:15:21.957+05:30,669
272,image-683186-1577373610965.png,image,t,1,2019-12-26 20:50:10.984+05:30,2020-01-18 16:05:22.572+05:30,336
273,image-550971-1577373638249.png,image,t,1,2019-12-26 20:50:38.264+05:30,2020-01-18 16:05:22.572+05:30,336
274,image-492238-1577373648666.png,image,t,1,2019-12-26 20:50:48.675+05:30,2020-01-18 16:05:22.572+05:30,336
275,image-845323-1577373667332.png,image,t,1,2019-12-26 20:51:07.671+05:30,2020-01-18 16:05:22.572+05:30,336
276,image-249988-1577373723597.png,image,t,1,2019-12-26 20:52:03.634+05:30,2020-01-18 16:05:22.572+05:30,336
940,database-96246-1579499677110.xlsx,database,t,7,2020-01-20 11:24:37.156+05:30,2020-01-21 19:35:57.315+05:30,1385
468,database-126925-1578403670126.xlsx,database,t,0,2020-01-07 18:57:50.136+05:30,2020-01-21 21:38:07.735+05:30,613
676,image-552139-1578664649086.png,image,t,1,2020-01-10 19:27:29.1+05:30,2020-01-25 16:37:48.521+05:30,1165
671,image-635002-1578663249638.jpg,image,t,1,2020-01-10 19:04:09.662+05:30,2020-01-25 16:37:48.521+05:30,710
672,image-111097-1578663289656.jpg,image,t,1,2020-01-10 19:04:49.761+05:30,2020-01-25 16:37:48.521+05:30,710
673,image-438636-1578663325549.jpg,image,t,1,2020-01-10 19:05:25.565+05:30,2020-01-25 16:37:48.521+05:30,710
1028,image-727768-1580543716389.png,image,f,1,2020-02-01 13:25:16.455+05:30,2020-02-01 13:25:16.455+05:30,1433
621,image-250009-1578625766955.png,image,t,1,2020-01-10 08:39:27.088+05:30,2020-01-28 22:51:23.113+05:30,1155
622,image-464359-1578625817116.png,image,t,1,2020-01-10 08:40:17.159+05:30,2020-01-28 22:51:23.113+05:30,1155
623,image-986420-1578625818955.png,image,t,1,2020-01-10 08:40:18.976+05:30,2020-01-28 22:51:23.113+05:30,1155
624,image-548514-1578625822116.png,image,t,1,2020-01-10 08:40:22.144+05:30,2020-01-28 22:51:23.113+05:30,1155
625,image-974723-1578625881842.png,image,t,1,2020-01-10 08:41:21.86+05:30,2020-01-28 22:51:23.113+05:30,1155
626,image-132736-1578625905941.png,image,t,1,2020-01-10 08:41:45.943+05:30,2020-01-28 22:51:23.113+05:30,1155
627,image-829144-1578632219068.jpg,image,t,1,2020-01-10 10:26:59.071+05:30,2020-01-28 22:51:23.113+05:30,644
628,image-45066-1578632238694.jpg,image,t,1,2020-01-10 10:27:18.707+05:30,2020-01-28 22:51:23.113+05:30,644
629,image-356399-1578632249513.jpg,image,t,1,2020-01-10 10:27:29.539+05:30,2020-01-28 22:51:23.113+05:30,644
630,image-705595-1578632262088.jpg,image,t,1,2020-01-10 10:27:42.099+05:30,2020-01-28 22:51:23.113+05:30,644
407,image-915872-1578222375147.png,image,t,1,2020-01-05 16:36:15.191+05:30,2020-01-28 22:15:21.957+05:30,669
408,image-71831-1578222405884.png,image,t,1,2020-01-05 16:36:45.905+05:30,2020-01-28 22:15:21.957+05:30,669
409,image-550091-1578222448976.png,image,t,1,2020-01-05 16:37:29.07+05:30,2020-01-28 22:15:21.957+05:30,669
1029,image-437281-1580543771006.png,image,f,1,2020-02-01 13:26:11.015+05:30,2020-02-01 13:26:11.015+05:30,1433
400,image-351871-1578210353137.jpg,image,t,1,2020-01-05 13:15:53.637+05:30,2020-01-28 22:15:21.957+05:30,615
401,image-413168-1578210454152.jpg,image,t,1,2020-01-05 13:17:34.165+05:30,2020-01-28 22:15:21.957+05:30,615
402,image-599960-1578212624340.jpg,image,t,1,2020-01-05 13:53:44.352+05:30,2020-01-28 22:15:21.957+05:30,632
722,image-876715-1578680302152.jpg,image,t,1,2020-01-10 23:48:22.194+05:30,2020-01-25 16:47:51.531+05:30,1189
723,image-445981-1578680311261.jpg,image,t,1,2020-01-10 23:48:31.306+05:30,2020-01-25 16:47:51.531+05:30,1189
724,image-36105-1578680351255.png,image,t,1,2020-01-10 23:49:11.266+05:30,2020-01-25 16:47:51.531+05:30,1165
725,image-517365-1578680354404.png,image,t,1,2020-01-10 23:49:14.413+05:30,2020-01-25 16:47:51.531+05:30,1165
726,image-634524-1578680445031.png,image,t,1,2020-01-10 23:50:45.04+05:30,2020-01-25 16:47:51.531+05:30,1165
1030,image-278985-1580543827740.png,image,f,1,2020-02-01 13:27:07.748+05:30,2020-02-01 13:27:07.748+05:30,1433
925,image-806717-1579356365712.png,image,t,1,2020-01-18 19:36:05.725+05:30,2020-01-28 22:15:21.957+05:30,493
1031,image-266852-1580543881698.png,image,f,1,2020-02-01 13:28:01.714+05:30,2020-02-01 13:28:01.714+05:30,1433
425,image-740569-1578241001722.jpg,image,t,1,2020-01-05 21:46:41.751+05:30,2020-01-28 22:20:26.908+05:30,759
94,image-771503-1576738921589.png,image,t,1,2019-12-19 12:32:01.595+05:30,2020-01-23 21:46:11.857+05:30,229
91,image-557767-1576738770576.png,image,t,1,2019-12-19 12:29:30.587+05:30,2020-01-23 21:46:11.857+05:30,229
1032,image-230820-1580543920393.png,image,f,1,2020-02-01 13:28:40.405+05:30,2020-02-01 13:28:40.405+05:30,1433
411,image-538286-1578222475668.png,image,t,1,2020-01-05 16:37:55.675+05:30,2020-01-28 22:20:26.908+05:30,669
416,image-307650-1578227001931.jpg,image,t,1,2020-01-05 17:53:21.943+05:30,2020-01-28 22:20:26.908+05:30,690
417,image-136300-1578235604382.jpeg,image,t,1,2020-01-05 20:16:44.392+05:30,2020-01-28 22:20:26.908+05:30,745
418,image-296616-1578235614934.jpeg,image,t,1,2020-01-05 20:16:54.979+05:30,2020-01-28 22:20:26.908+05:30,745
419,image-903063-1578235623777.jpeg,image,t,1,2020-01-05 20:17:03.789+05:30,2020-01-28 22:20:26.908+05:30,745
421,image-150572-1578235906224.jpeg,image,t,1,2020-01-05 20:21:46.232+05:30,2020-01-28 22:20:26.908+05:30,745
422,image-579313-1578235929816.jpeg,image,t,1,2020-01-05 20:22:09.828+05:30,2020-01-28 22:20:26.908+05:30,745
423,image-80809-1578240970180.jpg,image,t,1,2020-01-05 21:46:10.194+05:30,2020-01-28 22:20:26.908+05:30,759
424,image-544505-1578240987811.jpg,image,t,1,2020-01-05 21:46:27.831+05:30,2020-01-28 22:20:26.908+05:30,759
1033,image-159233-1580544035230.png,image,f,1,2020-02-01 13:30:35.281+05:30,2020-02-01 13:30:35.281+05:30,1433
446,image-396195-1578323568433.jpg,image,t,1,2020-01-06 20:42:48.449+05:30,2020-01-28 22:22:38.929+05:30,644
447,image-696193-1578323601073.jpg,image,t,1,2020-01-06 20:43:21.085+05:30,2020-01-28 22:22:38.929+05:30,644
450,image-204348-1578327638140.jpg,image,t,1,2020-01-06 21:50:38.165+05:30,2020-01-28 22:22:38.929+05:30,854
984,database-856080-1579749235428.xlsx,database,t,1,2020-01-23 08:43:55.561+05:30,2020-01-23 21:46:11.857+05:30,1177
92,image-54196-1576738849788.png,image,t,1,2019-12-19 12:30:49.932+05:30,2020-01-23 21:46:11.857+05:30,229
84,image-591992-1576738320166.png,image,t,1,2019-12-19 12:22:00.19+05:30,2020-01-23 21:46:11.857+05:30,229
72,image-407618-1576736295790.png,image,t,1,2019-12-19 11:48:15.792+05:30,2020-01-23 21:46:11.857+05:30,229
78,image-151026-1576737342636.png,image,t,1,2019-12-19 12:05:42.638+05:30,2020-01-23 21:46:11.857+05:30,229
75,image-819531-1576736383257.png,image,t,1,2019-12-19 11:49:43.274+05:30,2020-01-23 21:46:11.857+05:30,229
56,image-982929-1576663296157.jpg,image,t,1,2019-12-18 15:31:36.235+05:30,2020-01-23 21:46:11.857+05:30,254
64,image-925129-1576736161611.png,image,t,1,2019-12-19 11:46:01.631+05:30,2020-01-23 21:46:11.857+05:30,229
80,image-353101-1576737655305.png,image,t,1,2019-12-19 12:10:55.336+05:30,2020-01-23 21:46:11.857+05:30,229
47,image-750177-1576598256937.jpg,image,t,1,2019-12-17 21:27:36.955+05:30,2020-01-23 21:46:11.857+05:30,233
85,image-697594-1576738422232.png,image,t,1,2019-12-19 12:23:42.238+05:30,2020-01-23 21:46:11.857+05:30,229
93,image-59518-1576738895878.png,image,t,1,2019-12-19 12:31:36.032+05:30,2020-01-23 21:46:11.857+05:30,229
70,image-795135-1576736249236.png,image,t,1,2019-12-19 11:47:29.306+05:30,2020-01-23 21:46:11.857+05:30,229
98,image-423476-1576739167322.png,image,t,1,2019-12-19 12:36:07.333+05:30,2020-01-23 21:46:11.857+05:30,229
68,image-261756-1576736220637.png,image,t,1,2019-12-19 11:47:00.657+05:30,2020-01-23 21:46:11.857+05:30,229
48,image-364429-1576598271489.jpg,image,t,1,2019-12-17 21:27:51.505+05:30,2020-01-23 21:46:11.857+05:30,233
77,image-694047-1576737197481.png,image,t,1,2019-12-19 12:03:17.483+05:30,2020-01-23 21:46:11.857+05:30,229
69,image-830320-1576736236236.png,image,t,1,2019-12-19 11:47:16.245+05:30,2020-01-23 21:46:11.857+05:30,229
62,image-260888-1576736135808.png,image,t,1,2019-12-19 11:45:35.862+05:30,2020-01-23 21:46:11.857+05:30,229
79,image-543059-1576737528275.png,image,t,1,2019-12-19 12:08:48.289+05:30,2020-01-23 21:46:11.857+05:30,229
73,image-489160-1576736309187.png,image,t,1,2019-12-19 11:48:29.202+05:30,2020-01-23 21:46:11.857+05:30,229
67,image-594761-1576736200776.png,image,t,1,2019-12-19 11:46:40.792+05:30,2020-01-23 21:46:11.857+05:30,229
87,image-423086-1576738604246.png,image,t,1,2019-12-19 12:26:44.269+05:30,2020-01-23 21:46:11.857+05:30,229
95,image-179268-1576738948543.png,image,t,1,2019-12-19 12:32:28.545+05:30,2020-01-23 21:46:11.857+05:30,229
96,image-216259-1576738996888.png,image,t,1,2019-12-19 12:33:16.953+05:30,2020-01-23 21:46:11.857+05:30,229
97,image-299703-1576739101350.png,image,t,1,2019-12-19 12:35:01.369+05:30,2020-01-23 21:46:11.857+05:30,229
86,image-414576-1576738522315.png,image,t,1,2019-12-19 12:25:22.384+05:30,2020-01-23 21:46:11.857+05:30,229
61,image-365831-1576735338676.png,image,t,1,2019-12-19 11:32:18.695+05:30,2020-01-23 21:46:11.857+05:30,229
81,image-721292-1576737655311.png,image,t,1,2019-12-19 12:10:55.341+05:30,2020-01-23 21:46:11.857+05:30,229
63,image-335220-1576736147897.png,image,t,1,2019-12-19 11:45:47.909+05:30,2020-01-23 21:46:11.857+05:30,229
88,image-210795-1576738605486.png,image,t,1,2019-12-19 12:26:45.502+05:30,2020-01-23 21:46:11.857+05:30,229
89,image-729152-1576738674476.png,image,t,1,2019-12-19 12:27:54.484+05:30,2020-01-23 21:46:11.857+05:30,229
71,image-553025-1576736262721.png,image,t,1,2019-12-19 11:47:43.042+05:30,2020-01-23 21:46:11.857+05:30,229
1034,image-642935-1580544072555.png,image,f,1,2020-02-01 13:31:12.579+05:30,2020-02-01 13:31:12.579+05:30,1433
452,image-996737-1578327688957.png,image,t,1,2020-01-06 21:51:28.974+05:30,2020-01-28 22:24:07.206+05:30,854
453,image-396250-1578327919826.png,image,t,1,2020-01-06 21:55:19.838+05:30,2020-01-28 22:24:07.206+05:30,854
454,image-367728-1578327936337.png,image,t,1,2020-01-06 21:55:36.353+05:30,2020-01-28 22:24:07.206+05:30,854
465,image-400530-1578373593711.jpg,image,t,1,2020-01-07 10:36:34.054+05:30,2020-01-28 22:24:07.206+05:30,909
469,image-323365-1578403772241.jpg,image,t,1,2020-01-07 18:59:32.269+05:30,2020-01-28 22:24:07.206+05:30,944
473,image-636890-1578409555112.jpg,image,t,1,2020-01-07 20:35:55.263+05:30,2020-01-28 22:24:07.206+05:30,970
451,image-774276-1578327669409.png,image,t,1,2020-01-06 21:51:09.426+05:30,2020-01-28 22:24:07.206+05:30,854
1035,image-822185-1580544324611.png,image,f,1,2020-02-01 13:35:24.614+05:30,2020-02-01 13:35:24.614+05:30,1433
512,image-560560-1578492473306.png,image,t,1,2020-01-08 19:37:53.308+05:30,2020-01-28 22:26:05.363+05:30,998
513,image-602537-1578492510764.png,image,t,1,2020-01-08 19:38:30.779+05:30,2020-01-28 22:26:05.363+05:30,998
514,image-802117-1578492642483.png,image,t,1,2020-01-08 19:40:42.597+05:30,2020-01-28 22:26:05.363+05:30,998
500,image-486117-1578459301619.jpg,image,t,1,2020-01-08 10:25:01.631+05:30,2020-01-28 22:26:05.363+05:30,777
501,image-431507-1578459447413.jpg,image,t,1,2020-01-08 10:27:27.423+05:30,2020-01-28 22:26:05.363+05:30,777
502,image-949062-1578459531939.jpg,image,t,1,2020-01-08 10:28:52.02+05:30,2020-01-28 22:26:05.363+05:30,777
1036,image-964223-1580545277795.jpeg,image,f,1,2020-02-01 13:51:17.806+05:30,2020-02-01 13:51:17.806+05:30,282
1037,image-272972-1580545295743.jpeg,image,f,1,2020-02-01 13:51:35.752+05:30,2020-02-01 13:51:35.752+05:30,282
1038,image-292056-1580545296366.jpeg,image,f,1,2020-02-01 13:51:36.383+05:30,2020-02-01 13:51:36.383+05:30,282
1039,image-373087-1580545328295.jpeg,image,f,1,2020-02-01 13:52:08.314+05:30,2020-02-01 13:52:08.314+05:30,282
1040,image-388493-1580545342276.jpeg,image,f,1,2020-02-01 13:52:22.296+05:30,2020-02-01 13:52:22.296+05:30,282
1041,image-102859-1580545356032.jpeg,image,f,1,2020-02-01 13:52:36.042+05:30,2020-02-01 13:52:36.042+05:30,282
497,image-635813-1578452948462.png,image,t,1,2020-01-08 08:39:08.475+05:30,2020-01-28 22:26:05.363+05:30,229
498,image-935883-1578452974080.png,image,t,1,2020-01-08 08:39:34.098+05:30,2020-01-28 22:26:05.363+05:30,229
499,image-795738-1578459278399.jpg,image,t,1,2020-01-08 10:24:38.414+05:30,2020-01-28 22:26:05.363+05:30,777
1042,image-371515-1580550375430.jpeg,image,f,1,2020-02-01 15:16:15.446+05:30,2020-02-01 15:16:15.446+05:30,282
1043,image-656818-1580561031912.jpg,image,f,1,2020-02-01 18:13:51.969+05:30,2020-02-01 18:13:51.969+05:30,1433
517,image-341081-1578493297674.png,image,t,1,2020-01-08 19:51:37.69+05:30,2020-01-28 22:27:13.476+05:30,998
926,image-860972-1579356408747.png,image,t,1,2020-01-18 19:36:48.775+05:30,2020-01-28 22:27:13.476+05:30,493
948,image-403393-1579608526076.jpg,image,t,1,2020-01-21 17:38:46.417+05:30,2020-01-28 22:27:13.476+05:30,566
949,image-584256-1579608535976.jpg,image,t,1,2020-01-21 17:38:55.995+05:30,2020-01-28 22:27:13.476+05:30,566
950,image-931410-1579608562052.jpg,image,t,1,2020-01-21 17:39:22.211+05:30,2020-01-28 22:27:13.476+05:30,566
515,image-921158-1578492723971.png,image,t,1,2020-01-08 19:42:03.986+05:30,2020-01-28 22:27:13.476+05:30,998
516,image-103363-1578493275011.png,image,t,1,2020-01-08 19:51:15.02+05:30,2020-01-28 22:27:13.476+05:30,998
1044,image-991470-1580561060269.jpg,image,f,1,2020-02-01 18:14:20.285+05:30,2020-02-01 18:14:20.285+05:30,1433
1045,image-655858-1580561078441.jpg,image,f,1,2020-02-01 18:14:38.455+05:30,2020-02-01 18:14:38.455+05:30,1433
1046,image-908184-1580561091466.jpg,image,f,1,2020-02-01 18:14:51.474+05:30,2020-02-01 18:14:51.474+05:30,1433
1047,image-706108-1580561108406.jpg,image,f,1,2020-02-01 18:15:08.44+05:30,2020-02-01 18:15:08.44+05:30,1433
1048,image-564690-1580561126561.jpg,image,f,1,2020-02-01 18:15:26.572+05:30,2020-02-01 18:15:26.572+05:30,1433
1049,image-361743-1580561270825.png,image,f,1,2020-02-01 18:17:50.862+05:30,2020-02-01 18:17:50.862+05:30,1433
193,image-563813-1577041452596.png,image,t,1,2019-12-23 00:34:12.618+05:30,2020-01-23 19:12:54.634+05:30,291
863,image-860978-1579053709857.jpg,image,t,1,2020-01-15 07:31:49.877+05:30,2020-01-23 19:12:54.634+05:30,1331
865,image-551334-1579053781153.jpg,image,t,1,2020-01-15 07:33:01.178+05:30,2020-01-23 19:12:54.634+05:30,1331
826,image-3492-1578891940289.jpg,image,t,1,2020-01-13 10:35:40.34+05:30,2020-01-23 19:12:54.634+05:30,644
206,image-363099-1577087264709.jpg,image,t,1,2019-12-23 13:17:44.716+05:30,2020-01-23 19:12:54.634+05:30,290
876,image-637813-1579060443311.jpg,image,t,1,2020-01-15 09:24:03.327+05:30,2020-01-23 19:12:54.634+05:30,1124
942,image-472610-1579513826170.jpg,image,t,1,2020-01-20 15:20:26.243+05:30,2020-01-23 19:12:54.634+05:30,1475
872,image-893261-1579060424047.jpg,image,t,1,2020-01-15 09:23:44.061+05:30,2020-01-23 19:12:54.634+05:30,1124
3,image-607737-1576072265779.jpg,image,t,1,2019-12-11 19:21:06.357+05:30,2020-01-23 19:12:54.634+05:30,71
4,image-977840-1576072267571.jpg,image,t,1,2019-12-11 19:21:07.584+05:30,2020-01-23 19:12:54.634+05:30,71
803,image-71580-1578765104310.png,image,t,1,2020-01-11 23:21:44.316+05:30,2020-01-23 19:12:54.634+05:30,998
804,image-61810-1578765123786.png,image,t,1,2020-01-11 23:22:03.798+05:30,2020-01-23 19:12:54.634+05:30,998
805,image-326144-1578765275063.png,image,t,1,2020-01-11 23:24:35.101+05:30,2020-01-23 19:12:54.634+05:30,998
806,image-983219-1578765301892.png,image,t,1,2020-01-11 23:25:01.956+05:30,2020-01-23 19:12:54.634+05:30,998
25,image-778015-1576577323165.jpg,image,t,1,2019-12-17 15:38:43.196+05:30,2020-01-23 19:12:54.634+05:30,233
26,image-319808-1576577342042.jpg,image,t,1,2019-12-17 15:39:02.06+05:30,2020-01-23 19:12:54.634+05:30,233
807,image-880828-1578765376752.png,image,t,1,2020-01-11 23:26:16.769+05:30,2020-01-23 19:12:54.634+05:30,998
